genre,actor,n
Children &amp; Family Movies,Andrea Martin,2
Children &amp; Family Movies,Andrea-Marie Alphonse,1
Children &amp; Family Movies,Andree Vermeulen,2
Children &amp; Family Movies,Andrew Collins,1
Children &amp; Family Movies,Andrew Creer,2
Children &amp; Family Movies,Andrew Daly,2
Children &amp; Family Movies,Andrew Duncan,2
Children &amp; Family Movies,Andrew Kishino,1
Children &amp; Family Movies,Andrew M. Gray,1
Children &amp; Family Movies,Andrew McCarthy,1
Children &amp; Family Movies,Andrew Shaifer,1
Children &amp; Family Movies,Andrew Shaver,2
Children &amp; Family Movies,Andrew Steel,1
Children &amp; Family Movies,Andrew Toth,10
Children &amp; Family Movies,Andrew W. Walker,1
Children &amp; Family Movies,André Holland,1
Children &amp; Family Movies,Andy Dick,1
Children &amp; Family Movies,Andy Lucas,1
Children &amp; Family Movies,Andy Richter,1
Children &amp; Family Movies,Andy Samberg,1
Children &amp; Family Movies,Andy Serkis,11
Children &amp; Family Movies,Angel Luis Rivera Jr.,1
Children &amp; Family Movies,Angela Bartys,1
Children &amp; Family Movies,Angela Galuppo,2
Children &amp; Family Movies,Angela Kinsey,1
Children &amp; Family Movies,Angela Lansbury,8
Children &amp; Family Movies,Angelina Jolie,1
Children &amp; Family Movies,Angus Macfadyen,1
Children &amp; Family Movies,Angus Sampson,2
Children &amp; Family Movies,Angus T. Jones,2
Children &amp; Family Movies,Anika Noni Rose,4
Children &amp; Family Movies,Anjelica Huston,3
Children &amp; Family Movies,Anjelika Washington,1
Children &amp; Family Movies,Anna Chancellor,1
Children &amp; Family Movies,Anna Cummer,2
Children &amp; Family Movies,Anna Galvin,2
Children &amp; Family Movies,Anna Kendrick,1
Children &amp; Family Movies,Anna Quayle,2
Children &amp; Family Movies,Anna Vocino,6
Children &amp; Family Movies,AnnaSophia Robb,3
Children &amp; Family Movies,Annalise Basso,1
Children &amp; Family Movies,Anne Whitfield,1
Children &amp; Family Movies,Anneke Kim Sarnau,1
Children &amp; Family Movies,Annette Frier,1
Children &amp; Family Movies,Anson Bagley,1
Children &amp; Family Movies,Anthony Anderson,1
Children &amp; Family Movies,Anthony Daniels,3
Children &amp; Family Movies,Anthony Gonzalez,1
