genre,director,n
Stand-Up Comedy,Jay Karas,15
Stand-Up Comedy,Jean-François Blais,1
Stand-Up Comedy,Jeannie Gaffigan,1
Stand-Up Comedy,Jeff Margolis,1
Stand-Up Comedy,Jeremy Konner,4
Stand-Up Comedy,Jerry Seinfeld,1
Stand-Up Comedy,Jessica Yu,1
Stand-Up Comedy,Joe DeMaio,1
Stand-Up Comedy,John Asher,2
Stand-Up Comedy,John Fortenberry,2
Stand-Up Comedy,John L. Spencer,1
Stand-Up Comedy,Jon M. Chu,1
Stand-Up Comedy,Jon Olb,1
Stand-Up Comedy,Jordan Brady,3
Stand-Up Comedy,Juani Libonatti,1
Stand-Up Comedy,Judah Friedlander,1
Stand-Up Comedy,Kader Aoun,1
Stand-Up Comedy,Kevin Booth,1
Stand-Up Comedy,Kevin Bray,1
Stand-Up Comedy,Kevin Layne,2
Stand-Up Comedy,Kim Joo-hyung,1
Stand-Up Comedy,Kristina Goolsby,1
Stand-Up Comedy,L. Frazier,1
Stand-Up Comedy,Lance Bangs,7
Stand-Up Comedy,Leslie Small,8
Stand-Up Comedy,Liam Lynch,1
Stand-Up Comedy,Linda Mendoza,3
Stand-Up Comedy,Liz Plonka,1
Stand-Up Comedy,Lorene Machado,1
Stand-Up Comedy,Louis J. Horvitz,16
Stand-Up Comedy,Lynn Shelton,1
Stand-Up Comedy,Madeleine Parry,1
Stand-Up Comedy,Manny Rodriguez,4
Stand-Up Comedy,Marcos Bucay,1
Stand-Up Comedy,Marcus Raboy,13
Stand-Up Comedy,Mariano Baez,1
Stand-Up Comedy,Mario Rouleau,1
Stand-Up Comedy,Marty Callner,1
Stand-Up Comedy,Matt Askem,3
Stand-Up Comedy,Matthew McNeil,1
Stand-Up Comedy,Max Amini,1
Stand-Up Comedy,Michael Blieden,2
Stand-Up Comedy,Michael Bonfiglio,1
Stand-Up Comedy,Michael Drumm,2
Stand-Up Comedy,Michael John Warren,2
Stand-Up Comedy,Michael McKay,2
Stand-Up Comedy,Michael Showalter,1
Stand-Up Comedy,Michael Simon,6
Stand-Up Comedy,Michelle Caputo,1
Stand-Up Comedy,Mike Binder,2
Stand-Up Comedy,Mike Birbiglia,1
Stand-Up Comedy,Natalia Valdebenito,1
Stand-Up Comedy,Neal Brennan,2
Stand-Up Comedy,Nicholaus Goossen,1
Stand-Up Comedy,Oz Rodriguez,1
Stand-Up Comedy,Paul Miller,1
Stand-Up Comedy,Peter Orton,2
Stand-Up Comedy,Phil Joanou,1
Stand-Up Comedy,Raúl Campos,25
Stand-Up Comedy,Raúl Campos Delgado,1
Stand-Up Comedy,Rhys Thomas,1
Stand-Up Comedy,Richard van't Riet,10
Stand-Up Comedy,Rik Reinholdtsen,1
Stand-Up Comedy,Riki Lindhome,4
Stand-Up Comedy,Rob Zombie,1
Stand-Up Comedy,Robb Dipple,1
Stand-Up Comedy,Rodrigo Toro,1
Stand-Up Comedy,Ryan Polito,22
Stand-Up Comedy,Sam Wrench,1
Stand-Up Comedy,Scott L. Montoya,2
Stand-Up Comedy,Scott Moran,2
Stand-Up Comedy,Scott Zabielski,1
Stand-Up Comedy,Sebastian DiNatale,1
Stand-Up Comedy,Seth Barrish,2
Stand-Up Comedy,Shannon Hartman,8
Stand-Up Comedy,Spike Jonze,1
Stand-Up Comedy,Spike Lee,4
Stand-Up Comedy,Stan Lathan,2
Stand-Up Comedy,Steve Brill,1
Stand-Up Comedy,Steve Paley,2
Stand-Up Comedy,Ted Demme,1
Stand-Up Comedy,Tig Notaro,1
Stand-Up Comedy,Tim Story,2
Stand-Up Comedy,Tom Forrest,1
Stand-Up Comedy,Troy Miller,4
Stand-Up Comedy,Ulises Valencia,2
Stand-Up Comedy,Volker Weicker,1
Stand-Up Comedy,Walter C. Miller,2
Stand-Up Comedy,Will Lovelace,1
Stand-Up Comedy,Wyatt Cenac,1
Stand-Up Comedy,Y. Joon Chung,1
Stand-Up Comedy &amp; Talk Shows,Dan Lucchesi,1
Stand-Up Comedy &amp; Talk Shows,Eric Abrams,1
Stand-Up Comedy &amp; Talk Shows,Jerry Seinfeld,1
Stand-Up Comedy &amp; Talk Shows,Joel Gallen,1
Stand-Up Comedy &amp; Talk Shows,Jung-ah Im,10
Stand-Up Comedy &amp; Talk Shows,Seung-uk Jo,3
Stand-Up Comedy &amp; Talk Shows,Stan Lathan,2
Stand-Up Comedy &amp; Talk Shows,Tig Notaro,1
TV Action &amp; Adventure,DJ Chen,10
TV Action &amp; Adventure,Danny Cannon,25
TV Action &amp; Adventure,Glen Winter,11
TV Action &amp; Adventure,James Bamford,17
TV Action &amp; Adventure,James Hawes,8
TV Action &amp; Adventure,Jesse Warn,13
TV Action &amp; Adventure,Kim Seong-hun,20
TV Action &amp; Adventure,Noam Murro,63
TV Action &amp; Adventure,Phil Sgriccia,9
TV Action &amp; Adventure,Rob Seidenglanz,17
TV Action &amp; Adventure,Thomas Astruc,60
TV Comedies,David Schalko,11
TV Comedies,Dheeraj Berry,2
TV Comedies,Gary Howsam,11
TV Comedies,Gordon Anderson,6
TV Comedies,Guy Vasilovich,15
TV Comedies,Han Qing,6
TV Comedies,Iginio Straffi,8
TV Comedies,Jay Chandrasekhar,7
TV Comedies,Jerry Seinfeld,1
TV Comedies,Joel Gallen,1
TV Comedies,John Paul Tremblay,11
TV Comedies,Kiko Cruz Claverol,14
TV Comedies,Lars Kaalund,9
TV Comedies,Michael Cumming,7
TV Comedies,Mike Smith,11
TV Comedies,Norm Hiscock,11
TV Comedies,Olivier Jean-Marie,8
TV Comedies,Onur Ünlü,9
TV Comedies,Patricia Font,14
TV Comedies,Robb Wells,11
TV Comedies,Stan Lathan,2
TV Comedies,Tig Notaro,1
TV Dramas,Ahmed Khaled Moussa,11
TV Dramas,Ahmet Katıksız,15
TV Dramas,Anurag Kashyap,10
TV Dramas,Bryan Spicer,8
TV Dramas,Chen Hung-yi,8
TV Dramas,Cho Li,8
TV Dramas,Danny Cannon,25
TV Dramas,David Schalko,11
TV Dramas,Dean White,8
TV Dramas,Ehtesham Uddin,6
TV Dramas,Everardo Gout,7
TV Dramas,Gwyneth Horder-Payton,8
TV Dramas,Han Qing,6
TV Dramas,Ian Barber,7
TV Dramas,Jay Chandrasekhar,7
TV Dramas,Jeon Go-woon,7
TV Dramas,Kiko Cruz Claverol,14
TV Dramas,Kim Jong-kwan,7
TV Dramas,Lars Kaalund,9
TV Dramas,Lee Kyoungmi,7
TV Dramas,Lee Toland Krieger,6
TV Dramas,Lin Guan-fu,8
TV Dramas,Liu Bang-yao,8
TV Dramas,Mario Van Peebles,8
TV Dramas,Mark Tonderai,11
TV Dramas,Mat King,7
TV Dramas,Michael Samuels,16
TV Dramas,Michael Waxman,8
TV Dramas,Michel Tikhomiroff,14
TV Dramas,Miguel Conde,15
TV Dramas,Milan Cheylov,8
TV Dramas,Neslihan Yesilyurt,3
TV Dramas,Patricia Font,14
TV Dramas,Patrick Graham,4
TV Dramas,Peter Ho,7
TV Dramas,Philippa Lowthorpe,17
TV Dramas,Ralph Hemecker,8
TV Dramas,Rob Seidenglanz,23
TV Dramas,Serdar Akar,10
TV Dramas,Seren Yüce,13
TV Dramas,Shen Chi,8
TV Dramas,Soumendra Padhi,6
TV Dramas,Stefan Brogren,19
TV Dramas,Stuart Orme,10
TV Dramas,Toby Haynes,10
TV Dramas,Vikramaditya Motwane,10
TV Dramas,Weica Wang,8
TV Dramas,YC Tom Lee,8
TV Dramas,Yim Pilsung,7
TV Horror,Eli Roth,19
TV Horror,Masaaki Yuasa,13
TV Horror,Patrick Graham,4
TV Horror,Phil Sgriccia,9
TV Mysteries,Eli Roth,19
TV Mysteries,Michel Tikhomiroff,14
TV Mysteries,Rob Seidenglanz,23
TV Mysteries,Serdar Akar,10
TV Sci-Fi &amp; Fantasy,Bryan Spicer,8
TV Sci-Fi &amp; Fantasy,Dean White,8
TV Sci-Fi &amp; Fantasy,Glen Winter,11
TV Sci-Fi &amp; Fantasy,Gwyneth Horder-Payton,8
TV Sci-Fi &amp; Fantasy,Jesse Warn,13
TV Sci-Fi &amp; Fantasy,Mario Van Peebles,8
TV Sci-Fi &amp; Fantasy,Michael Waxman,8
TV Sci-Fi &amp; Fantasy,Milan Cheylov,8
TV Sci-Fi &amp; Fantasy,Ralph Hemecker,8
TV Sci-Fi &amp; Fantasy,Rob Seidenglanz,17
TV Sci-Fi &amp; Fantasy,Toby Haynes,10
TV Shows,Bruce Sinofsky,4
TV Shows,Hiroyuki Seshita,11
TV Shows,Joe Berlinger,4
TV Shows,Kobun Shizuno,11
TV Shows,Nizar Shafi,8
TV Shows,Quentin Tarantino,9
TV Thrillers,Chen Hung-yi,8
TV Thrillers,Cho Li,8
TV Thrillers,Eli Roth,19
TV Thrillers,Lin Guan-fu,8
TV Thrillers,Liu Bang-yao,8
TV Thrillers,Neslihan Yesilyurt,3
TV Thrillers,Shen Chi,8
TV Thrillers,Weica Wang,8
TV Thrillers,YC Tom Lee,8
Teen TV Shows,Stefan Brogren,19
Teen TV Shows,Takuya Igarashi,10
Thrillers,Aaron Burns,6
Thrillers,Aaron Moorhead,6
Thrillers,Abhay Chopra,3
Thrillers,Abhinay Deo,8
Thrillers,Adam Del Giudice,20
Thrillers,Adam MacDonald,4
Thrillers,Adam Marino,11
Thrillers,Adam Randall,7
Thrillers,Adam Wingard,7
Thrillers,Adarsh Eshwarappa,16
Thrillers,Agnidev Chatterjee,8
Thrillers,Ahishor Solomon,9
Thrillers,Akshay Akkineni,8
Thrillers,Alan J. Pakula,11
Thrillers,Alberto Rodríguez,9
Thrillers,Alejandro Montiel,20
Thrillers,Aleksandr Chernyaev,6
Thrillers,Alex Brewer,10
Thrillers,Alex Proyas,24
Thrillers,Alex Smith,5
Thrillers,Alexandros Avranas,30
Thrillers,Ali F. Mostafa,20
Thrillers,Alistair Legrand,17
Thrillers,Amitoj Mann,10
Thrillers,Amr Arafa,6
Thrillers,Ana Lily Amirpour,6
Thrillers,Ananda Krishnan,3
Thrillers,Andrew C. Erin,10
Thrillers,Andrew Fleming,10
Thrillers,Andrew Goth,10
Thrillers,Andrew J. Smith,5
Thrillers,Andrew Niccol,30
Thrillers,André Øvredal,14
Thrillers,Andy Goddard,8
Thrillers,Anees Bazmee,5
Thrillers,Anil V. Kumar,5
Thrillers,Anthony Byrne,14
Thrillers,Anthony Minghella,10
Thrillers,Antoine Fuqua,12
Thrillers,Antonin Baudry,10
Thrillers,Antonio Chavarrías,26
Thrillers,Antonio Piazza,24
Thrillers,Anubhav Sinha,10
Thrillers,Anurag Kashyap,22
Thrillers,Ariel Vromen,18
Thrillers,Asghar Farhadi,36
Thrillers,Ashwin Saravanan,42
Thrillers,Atom Egoyan,35
Thrillers,B. Unnikrishnan,8
Thrillers,Babak Anvari,40
Thrillers,Bejoy Nambiar,6
Thrillers,Ben Brewer,10
Thrillers,Benjamin Arfmann,11
Thrillers,Benjamin Turner,10
Thrillers,Benny Fredman,4
Thrillers,Bette Gordon,14
Thrillers,Bharat Jain,7
Thrillers,Billy Ray,32
Thrillers,Björn Stein,10
Thrillers,Blair Hayes,7
Thrillers,Bobby Roth,11
Thrillers,Brad Anderson,17
Thrillers,Bradley Parker,10
Thrillers,Brent Bonacorso,9
Thrillers,Brian De Palma,40
Thrillers,Brian Helgeland,30
Thrillers,Brian M. Conley,5
Thrillers,Buz Wallick,6
Thrillers,Cate Shortland,5
Thrillers,Charles Stone III,11
Thrillers,Cheang Pou Soi,7
Thrillers,Chris Baugh,10
Thrillers,Chris Blake,10
Thrillers,Chris Sivertson,16
Thrillers,Chris Sparling,8
Thrillers,Chris Stokes,18
Thrillers,Christopher Nolan,24
Thrillers,Christopher Ray,10
Thrillers,Christopher Smith,14
Thrillers,Clint Eastwood,20
Thrillers,Clive Tonge,9
Thrillers,Craig Goodwill,18
Thrillers,Craig Monahan,6
Thrillers,Craig Moss,9
Thrillers,Damien Leone,10
Thrillers,Damián Romay,17
Thrillers,Dan Bush,8
Thrillers,Dan Gilroy,8
Thrillers,Dani de la Torre,29
Thrillers,Daniel Alfredson,9
Thrillers,Daniel Calparsoro,7
Thrillers,Daniel Goldhaber,10
